date,open,high,low,close,adjClose,volume,unadjustedVolume,vwap
1984-11-06,168.58,170.41,168.58,170.41,170.41,101200000,101200000,169.8
1984-11-07,170.41,170.41,168.44,169.17,169.17,110800000,110800000,169.34
1984-11-08,169.19,169.27,168.27,168.68,168.68,88580000,88580000,168.74
1984-11-09,168.68,169.46,167.44,167.6,167.6,83620000,83620000,168.17
1984-11-12,167.65,167.65,166.67,167.36,167.36,55610000,55610000,167.23
1984-11-13,167.36,167.38,165.79,165.97,165.97,69790000,69790000,166.38
1984-11-14,165.97,166.43,165.39,165.99,165.99,73940000,73940000,165.94
1984-11-15,165.99,166.49,165.61,165.89,165.89,81530000,81530000,166.0
1984-11-16,165.89,166.24,164.09,164.1,164.1,83140000,83140000,164.81
1984-11-19,164.1,164.34,163.03,163.09,163.09,69730000,69730000,163.49
1984-11-20,163.1,164.47,163.1,164.18,164.18,83240000,83240000,163.92
1984-11-21,164.18,164.68,163.29,164.51,164.51,81620000,81620000,164.16
1984-11-23,164.52,166.92,164.52,166.92,166.92,73910000,73910000,166.12
1984-11-26,166.92,166.92,165.37,165.55,165.55,76520000,76520000,165.95
1984-11-27,165.55,166.85,165.07,166.29,166.29,95470000,95470000,166.07
1984-11-28,166.29,166.9,164.97,165.02,165.02,86300000,86300000,165.63
1984-11-29,165.02,165.02,163.78,163.91,163.91,75860000,75860000,164.24
1984-11-30,163.91,163.91,162.99,163.58,163.58,77580000,77580000,163.49
1984-12-03,163.58,163.58,162.29,162.82,162.82,95300000,95300000,162.9
1984-12-04,162.82,163.91,162.82,163.38,163.38,81250000,81250000,163.37
1984-12-05,163.38,163.4,161.93,162.1,162.1,88700000,88700000,162.48
1984-12-06,162.1,163.11,161.76,162.76,162.76,96560000,96560000,162.54
1984-12-07,162.76,163.31,162.26,162.26,162.26,81000000,81000000,162.61
1984-12-10,162.26,163.32,161.54,162.83,162.83,81140000,81140000,162.56
1984-12-11,162.83,163.18,162.56,163.07,163.07,80240000,80240000,162.94
1984-12-12,163.07,163.18,162.55,162.63,162.63,78710000,78710000,162.79
1984-12-13,162.63,162.92,161.54,161.81,161.81,80850000,80850000,162.09
1984-12-14,161.81,163.53,161.63,162.69,162.69,95060000,95060000,162.62
1984-12-17,162.69,163.63,162.44,163.61,163.61,89490000,89490000,163.23
1984-12-18,163.61,168.11,163.61,168.11,168.11,169000000,169000000,166.61
1984-12-19,168.11,169.03,166.84,167.16,167.16,139600000,139600000,167.68
1984-12-20,167.16,167.58,166.29,166.38,166.38,93220000,93220000,166.75
1984-12-21,166.34,166.38,164.62,165.51,165.51,101200000,101200000,165.5
1984-12-24,165.51,166.93,165.5,166.76,166.76,55550000,55550000,166.4
1984-12-26,166.76,166.76,166.29,166.47,166.47,46700000,46700000,166.51
1984-12-27,166.47,166.5,165.62,165.75,165.75,70100000,70100000,165.96
1984-12-28,165.75,166.32,165.67,166.26,166.26,77070000,77070000,166.08
1984-12-31,166.26,167.34,166.06,167.24,167.24,80260000,80260000,166.88
1985-01-02,167.2,167.2,165.19,165.37,165.37,67820000,67820000,165.92
1985-01-03,165.37,166.11,164.38,164.57,164.57,88880000,88880000,165.02
1985-01-04,164.55,164.55,163.36,163.68,163.68,77480000,77480000,163.86
1985-01-07,163.68,164.71,163.68,164.24,164.24,86190000,86190000,164.21
1985-01-08,164.24,164.59,163.91,163.99,163.99,92110000,92110000,164.16
1985-01-09,163.99,165.57,163.99,165.18,165.18,99230000,99230000,164.91
1985-01-10,165.18,168.31,164.99,168.31,168.31,124700000,124700000,167.2
1985-01-11,168.31,168.72,167.58,167.91,167.91,107600000,107600000,168.07
1985-01-14,167.91,170.55,167.58,170.51,170.51,124900000,124900000,169.55
1985-01-15,170.51,171.82,170.4,170.81,170.81,155300000,155300000,171.01
1985-01-16,170.81,171.94,170.41,171.19,171.19,135500000,135500000,171.18
1985-01-17,171.19,171.34,170.22,170.73,170.73,113600000,113600000,170.76
1985-01-18,170.73,171.42,170.66,171.32,171.32,104700000,104700000,171.13
1985-01-21,171.32,175.45,171.31,175.23,175.23,146800000,146800000,174.0
1985-01-22,175.23,176.63,175.14,175.48,175.48,174800000,174800000,175.75
1985-01-23,175.48,177.3,175.15,177.3,177.3,144400000,144400000,176.58
1985-01-24,177.3,178.16,176.56,176.71,176.71,160700000,160700000,177.14
1985-01-25,176.71,177.75,176.54,177.35,177.35,122400000,122400000,177.21
1985-01-28,177.35,178.19,176.56,177.4,177.4,128400000,128400000,177.38
1985-01-29,177.4,179.19,176.58,179.18,179.18,115700000,115700000,178.32
1985-01-30,179.18,180.27,179.05,179.39,179.39,170000000,170000000,179.57
1985-01-31,179.39,179.83,178.56,179.63,179.63,132500000,132500000,179.34
1985-02-01,179.63,179.63,178.44,178.63,178.63,105400000,105400000,178.9
1985-02-04,178.63,180.35,177.75,180.35,180.35,113700000,113700000,179.48
1985-02-05,180.35,181.53,180.07,180.61,180.61,143900000,143900000,180.74
1985-02-06,180.61,181.5,180.32,180.43,180.43,141000000,141000000,180.75
1985-02-07,180.43,181.96,180.43,181.82,181.82,151700000,151700000,181.4
1985-02-08,181.82,182.39,181.67,182.19,182.19,116500000,116500000,182.08
1985-02-11,182.19,182.19,180.11,180.51,180.51,104000000,104000000,180.94
1985-02-12,180.51,180.75,179.45,180.56,180.56,111100000,111100000,180.25
1985-02-13,180.56,183.86,180.5,183.35,183.35,142500000,142500000,182.57
1985-02-14,183.35,183.95,182.39,182.41,182.41,139700000,139700000,182.92
1985-02-15,182.41,182.65,181.23,181.6,181.6,106500000,106500000,181.83
1985-02-19,181.6,181.61,180.95,181.33,181.33,90400000,90400000,181.3
1985-02-20,181.33,182.1,180.64,181.18,181.18,118200000,118200000,181.31
1985-02-21,181.18,181.18,180.02,180.19,180.19,104000000,104000000,180.46
1985-02-22,180.19,180.41,179.23,179.36,179.36,93680000,93680000,179.67
1985-02-25,179.36,179.36,178.13,179.23,179.23,89740000,89740000,178.91
1985-02-26,179.23,181.58,179.16,181.17,181.17,114200000,114200000,180.64
1985-02-27,181.17,181.87,180.5,180.71,180.71,107700000,107700000,181.03
1985-02-28,180.71,181.21,180.33,181.18,181.18,100700000,100700000,180.91
1985-03-01,181.18,183.89,181.16,183.23,183.23,139900000,139900000,182.76
1985-03-04,183.23,183.41,181.4,182.06,182.06,102100000,102100000,182.29
1985-03-05,182.06,182.65,181.42,182.23,182.23,116400000,116400000,182.1
1985-03-06,182.23,182.25,180.59,180.65,180.65,116900000,116900000,181.16
1985-03-07,180.65,180.65,179.44,179.51,179.51,112100000,112100000,179.87
1985-03-08,179.51,179.97,179.07,179.1,179.1,96390000,96390000,179.38
1985-03-11,179.1,179.46,178.15,178.79,178.79,84110000,84110000,178.8
1985-03-12,178.79,180.14,178.7,179.66,179.66,92840000,92840000,179.5
1985-03-13,179.66,179.96,178.02,178.19,178.19,101700000,101700000,178.72
1985-03-14,178.19,178.53,177.61,177.84,177.84,103400000,103400000,177.99
1985-03-15,177.84,178.41,176.53,176.53,176.53,105200000,105200000,177.16
1985-03-18,176.53,177.66,176.53,176.88,176.88,94020000,94020000,177.02
1985-03-19,176.88,179.56,176.87,179.54,179.54,119200000,119200000,178.66
1985-03-20,179.54,179.78,178.79,179.08,179.08,107500000,107500000,179.22
1985-03-21,179.08,180.22,178.89,179.35,179.35,95930000,95930000,179.49
1985-03-22,179.35,179.92,178.86,179.04,179.04,99250000,99250000,179.27
1985-03-25,179.04,179.04,177.85,177.97,177.97,74040000,74040000,178.29
1985-03-26,177.97,178.86,177.88,178.43,178.43,89930000,89930000,178.39
1985-03-27,178.43,179.8,178.43,179.54,179.54,101000000,101000000,179.26
1985-03-28,179.54,180.6,179.43,179.54,179.54,99780000,99780000,179.86
1985-03-29,179.54,180.66,179.54,180.66,180.66,101400000,101400000,180.29
1985-04-01,180.66,181.27,180.43,181.27,181.27,89900000,89900000,180.99
1985-04-02,181.27,181.86,180.28,180.53,180.53,101700000,101700000,180.89
1985-04-03,180.53,180.53,178.64,179.11,179.11,95480000,95480000,179.43
1985-04-04,179.11,179.13,178.29,179.03,179.03,86910000,86910000,178.82
1985-04-08,179.03,179.46,177.86,178.03,178.03,79960000,79960000,178.45
1985-04-09,178.03,178.67,177.97,178.21,178.21,83980000,83980000,178.28
1985-04-10,178.21,179.9,178.21,179.42,179.42,108200000,108200000,179.18
1985-04-11,179.42,180.91,179.42,180.19,180.19,108400000,108400000,180.17
1985-04-12,180.19,180.55,180.06,180.54,180.54,86220000,86220000,180.38
1985-04-15,180.54,181.15,180.45,180.92,180.92,80660000,80660000,180.84
1985-04-16,180.92,181.78,180.19,181.2,181.2,98480000,98480000,181.06
1985-04-17,181.2,181.91,181.14,181.68,181.68,96020000,96020000,181.58
1985-04-18,181.68,182.56,180.75,180.84,180.84,100600000,100600000,181.38
1985-04-19,180.84,181.25,180.42,181.11,181.11,81110000,81110000,180.93
1985-04-22,181.11,181.23,180.25,180.7,180.7,79930000,79930000,180.73
1985-04-23,180.7,181.97,180.34,181.88,181.88,108900000,108900000,181.4
1985-04-24,181.88,182.27,181.74,182.26,182.26,99600000,99600000,182.09
1985-04-25,182.26,183.43,182.12,183.43,183.43,108600000,108600000,182.99
1985-04-26,183.43,183.61,182.11,182.18,182.18,86570000,86570000,182.63
1985-04-29,182.18,182.34,180.62,180.63,180.63,88860000,88860000,181.2
1985-04-30,180.63,180.63,178.86,179.83,179.83,111800000,111800000,179.77
1985-05-01,179.83,180.04,178.35,178.37,178.37,101600000,101600000,178.92
1985-05-02,178.37,179.01,178.37,179.01,179.01,107700000,107700000,178.8
1985-05-03,179.01,180.3,179.01,180.08,180.08,94870000,94870000,179.8
1985-05-06,180.08,180.56,179.82,179.99,179.99,85650000,85650000,180.12
1985-05-07,179.99,181.09,179.87,180.76,180.76,100200000,100200000,180.57
1985-05-08,180.76,180.76,179.96,180.62,180.62,101300000,101300000,180.45
1985-05-09,180.62,181.97,180.62,181.92,181.92,111000000,111000000,181.5
1985-05-10,181.92,184.74,181.92,184.28,184.28,140300000,140300000,183.65
1985-05-13,184.28,184.61,184.19,184.61,184.61,85830000,85830000,184.47
1985-05-14,184.61,185.17,183.65,183.87,183.87,97360000,97360000,184.23
1985-05-15,183.87,185.43,183.86,184.54,184.54,106100000,106100000,184.61
1985-05-16,184.54,185.74,184.54,185.66,185.66,99420000,99420000,185.31
1985-05-17,185.66,187.94,185.47,187.42,187.42,124600000,124600000,186.94
1985-05-20,187.42,189.98,187.42,189.72,189.72,146300000,146300000,189.04
1985-05-21,189.72,189.81,188.78,189.64,189.64,130200000,130200000,189.41
1985-05-22,189.64,189.64,187.71,188.56,188.56,101400000,101400000,188.64
1985-05-23,188.56,188.56,187.45,187.6,187.6,101000000,101000000,187.87
1985-05-24,187.6,188.29,187.29,188.29,188.29,85970000,85970000,187.96
1985-05-28,188.29,188.94,187.38,187.86,187.86,90600000,90600000,188.06
1985-05-29,187.86,187.86,187.11,187.68,187.68,96540000,96540000,187.55
1985-05-30,187.68,188.04,187.09,187.75,187.75,108300000,108300000,187.63
1985-05-31,187.75,189.59,187.45,189.55,189.55,134100000,134100000,188.86
1985-06-03,189.55,190.36,188.93,189.32,189.32,125000000,125000000,189.54
1985-06-04,189.32,190.27,188.88,190.04,190.04,115400000,115400000,189.73
1985-06-05,190.04,191.02,190.04,190.16,190.16,143900000,143900000,190.41
1985-06-06,189.75,191.06,189.13,191.06,191.06,117200000,117200000,190.42
1985-06-07,191.06,191.29,189.55,189.68,189.68,99630000,99630000,190.17
1985-06-10,189.68,189.68,188.82,189.51,189.51,87940000,87940000,189.34
1985-06-11,189.51,189.61,188.78,189.04,189.04,102100000,102100000,189.14
1985-06-12,189.04,189.04,187.59,187.61,187.61,97700000,97700000,188.08
1985-06-13,187.61,187.61,185.03,185.33,185.33,107000000,107000000,185.99
1985-06-14,185.33,187.1,185.33,187.1,187.1,93090000,93090000,186.51
1985-06-17,187.1,187.1,185.98,186.53,186.53,82170000,82170000,186.54
1985-06-18,186.53,187.65,186.51,187.34,187.34,106900000,106900000,187.17
1985-06-19,187.34,187.98,186.63,186.63,186.63,108300000,108300000,187.08
1985-06-20,186.63,186.74,185.97,186.73,186.73,87500000,87500000,186.48
1985-06-21,186.73,189.66,186.43,189.61,189.61,125400000,125400000,188.57
1985-06-24,188.77,189.61,187.84,189.15,189.15,96040000,96040000,188.87
1985-06-25,189.15,190.96,189.15,189.74,189.74,115700000,115700000,189.95
1985-06-26,189.74,190.26,189.44,190.06,190.06,94130000,94130000,189.92
1985-06-27,190.06,191.36,190.06,191.23,191.23,106700000,106700000,190.88
1985-06-28,191.23,191.85,191.04,191.85,191.85,105200000,105200000,191.58
1985-07-01,191.85,192.43,191.17,192.43,192.43,96080000,96080000,192.01
1985-07-02,192.43,192.63,191.84,192.01,192.01,111100000,111100000,192.16
1985-07-03,192.01,192.08,191.37,191.45,191.45,98410000,98410000,191.63
1985-07-05,191.45,192.67,191.45,192.52,192.52,62450000,62450000,192.21
1985-07-08,192.47,192.52,191.26,191.93,191.93,83670000,83670000,191.9
1985-07-09,191.93,191.93,190.81,191.05,191.05,99060000,99060000,191.26
1985-07-10,191.05,192.37,190.99,192.37,192.37,108200000,108200000,191.91
1985-07-11,192.37,192.95,192.28,192.94,192.94,122800000,122800000,192.72
1985-07-12,192.94,193.32,192.64,193.29,193.29,120300000,120300000,193.08
1985-07-15,193.29,193.84,192.55,192.72,192.72,103900000,103900000,193.04
1985-07-16,192.72,194.72,192.72,194.72,194.72,132500000,132500000,194.05
1985-07-17,194.86,196.07,194.72,195.65,195.65,159900000,159900000,195.48
1985-07-18,195.65,195.65,194.34,194.38,194.38,131400000,131400000,194.79
1985-07-19,194.38,195.13,194.28,195.13,195.13,114800000,114800000,194.85
1985-07-22,195.13,195.13,193.58,194.35,194.35,93540000,93540000,194.35
1985-07-23,194.35,194.98,192.28,192.55,192.55,143600000,143600000,193.27
1985-07-24,192.55,192.55,190.66,191.58,191.58,128600000,128600000,191.6
1985-07-25,191.58,192.23,191.17,192.06,192.06,123300000,123300000,191.82
1985-07-26,192.06,192.78,191.58,192.4,192.4,107000000,107000000,192.25
1985-07-29,192.4,192.42,189.53,189.6,189.6,95960000,95960000,190.52
1985-07-30,189.62,190.05,189.3,189.93,189.93,102300000,102300000,189.76
1985-07-31,189.93,191.33,189.93,190.92,190.92,124200000,124200000,190.73
1985-08-01,190.92,192.17,190.91,192.11,192.11,121500000,121500000,191.73
1985-08-02,192.11,192.11,191.27,191.48,191.48,87860000,87860000,191.62
1985-08-05,191.48,191.48,189.95,190.62,190.62,79610000,79610000,190.68
1985-08-06,190.62,190.72,187.87,187.93,187.93,104000000,104000000,188.84
1985-08-07,187.93,187.93,187.39,187.68,187.68,100000000,100000000,187.67
1985-08-08,187.68,188.96,187.68,188.95,188.95,102900000,102900000,188.53
1985-08-09,188.95,189.05,188.11,188.32,188.32,81750000,81750000,188.49
1985-08-12,188.32,188.32,187.43,187.63,187.63,77340000,77340000,187.79
1985-08-13,187.63,188.15,186.51,187.3,187.3,80300000,80300000,187.32
1985-08-14,187.3,187.87,187.3,187.41,187.41,85780000,85780000,187.53
1985-08-15,187.41,187.74,186.62,187.26,187.26,86100000,86100000,187.21
1985-08-16,187.26,187.26,186.1,186.1,186.1,87910000,87910000,186.49
1985-08-19,186.1,186.82,186.1,186.38,186.38,67930000,67930000,186.43
1985-08-20,186.38,188.27,186.38,188.08,188.08,91230000,91230000,187.58
1985-08-21,188.08,189.16,188.08,189.16,189.16,94880000,94880000,188.8
1985-08-22,189.11,189.23,187.2,187.36,187.36,90600000,90600000,187.93
1985-08-23,187.22,187.35,186.59,187.17,187.17,75270000,75270000,187.04
1985-08-26,187.17,187.44,186.46,187.31,187.31,70290000,70290000,187.07
1985-08-27,187.31,188.1,187.31,188.1,188.1,82140000,82140000,187.84
1985-08-28,188.1,188.83,187.9,188.83,188.83,88530000,88530000,188.52
1985-08-29,188.73,188.94,188.38,188.93,188.93,85660000,85660000,188.75
1985-08-30,188.93,189.13,188.0,188.63,188.63,81620000,81620000,188.59
1985-09-03,188.63,188.63,187.38,187.91,187.91,81190000,81190000,187.97
1985-09-04,187.91,187.92,186.97,187.37,187.37,85510000,85510000,187.42
1985-09-05,187.37,187.52,186.89,187.27,187.27,94480000,94480000,187.23
1985-09-06,187.27,188.43,187.27,188.24,188.24,95040000,95040000,187.98
1985-09-09,188.24,188.8,187.9,188.25,188.25,89850000,89850000,188.32
1985-09-10,188.25,188.26,186.5,186.9,186.9,104700000,104700000,187.22
1985-09-11,186.9,186.9,184.79,185.03,185.03,100400000,100400000,185.57
1985-09-12,185.03,185.21,183.49,183.69,183.69,107100000,107100000,184.13
1985-09-13,183.69,184.19,182.05,182.91,182.91,111400000,111400000,183.05
1985-09-16,182.91,182.91,182.45,182.88,182.88,66700000,66700000,182.75
1985-09-17,182.88,182.88,180.78,181.36,181.36,111900000,111900000,181.67
1985-09-18,181.36,181.83,180.81,181.71,181.71,105700000,105700000,181.45
1985-09-19,181.71,183.4,181.71,183.39,183.39,100300000,100300000,182.83
1985-09-20,183.39,183.99,182.04,182.05,182.05,101400000,101400000,182.69
1985-09-23,182.05,184.65,182.05,184.3,184.3,104800000,104800000,183.67
1985-09-24,184.3,184.3,182.42,182.62,182.62,97870000,97870000,183.11
1985-09-25,182.62,182.62,180.62,180.66,180.66,92120000,92120000,181.3
1985-09-26,180.66,181.29,179.45,181.29,181.29,106100000,106100000,180.68
1985-09-30,181.3,182.08,181.22,182.08,182.08,103600000,103600000,181.79
1985-10-01,182.06,185.08,182.02,185.07,185.07,130200000,130200000,184.06
1985-10-02,185.07,185.94,184.06,184.06,184.06,147300000,147300000,184.69
1985-10-03,184.06,185.17,183.59,184.36,184.36,127500000,127500000,184.37
1985-10-04,184.36,184.36,182.65,183.22,183.22,101200000,101200000,183.41
1985-10-07,183.22,183.22,181.3,181.87,181.87,95550000,95550000,182.13
1985-10-08,181.87,182.3,181.16,181.87,181.87,97170000,97170000,181.78
1985-10-09,181.87,183.27,181.87,182.52,182.52,99140000,99140000,182.55
1985-10-10,182.52,182.79,182.05,182.78,182.78,90910000,90910000,182.54
1985-10-11,182.78,184.28,182.61,184.28,184.28,96370000,96370000,183.72
1985-10-14,184.31,186.37,184.28,186.37,186.37,78540000,78540000,185.67
1985-10-15,186.37,187.16,185.66,186.08,186.08,110400000,110400000,186.3
1985-10-16,186.08,187.98,186.08,187.98,187.98,117400000,117400000,187.35
1985-10-17,187.98,188.52,187.42,187.66,187.66,140500000,140500000,187.87
1985-10-18,187.66,188.11,186.89,187.04,187.04,107100000,107100000,187.35
1985-10-21,187.04,187.3,186.79,186.96,186.96,95680000,95680000,187.02
1985-10-22,186.96,188.56,186.96,188.04,188.04,111300000,111300000,187.85
1985-10-23,188.04,189.09,188.04,189.09,189.09,121700000,121700000,188.74
1985-10-24,189.09,189.45,188.41,188.5,188.5,123100000,123100000,188.79
1985-10-25,188.5,188.51,187.32,187.52,187.52,101800000,101800000,187.78
1985-10-28,187.52,187.76,186.93,187.76,187.76,97880000,97880000,187.48
1985-10-29,187.76,189.78,187.76,189.23,189.23,110600000,110600000,188.92
1985-10-30,189.23,190.09,189.14,190.07,190.07,120400000,120400000,189.77
1985-10-31,190.07,190.15,189.35,189.82,189.82,121500000,121500000,189.77
1985-11-01,189.82,191.53,189.37,191.53,191.53,129400000,129400000,190.81
1985-11-04,191.45,191.96,190.66,191.25,191.25,104900000,104900000,191.29
1985-11-05,191.25,192.43,190.99,192.37,192.37,119200000,119200000,191.93
1985-11-06,192.37,193.01,191.83,192.76,192.76,129500000,129500000,192.53
1985-11-07,192.78,192.96,192.16,192.62,192.62,119000000,119000000,192.58
1985-11-08,192.62,193.97,192.53,193.72,193.72,115000000,115000000,193.41
1985-11-11,193.72,197.29,193.7,197.28,197.28,126500000,126500000,196.09
1985-11-12,197.28,198.66,196.97,198.08,198.08,170800000,170800000,197.9
1985-11-13,198.08,198.11,196.91,197.1,197.1,109700000,109700000,197.37
1985-11-14,197.1,199.19,196.88,199.06,199.06,124900000,124900000,198.38
1985-11-15,199.06,199.58,197.9,198.11,198.11,130200000,130200000,198.53
1985-11-18,198.11,198.71,197.51,198.71,198.71,108400000,108400000,198.31
1985-11-19,198.71,199.52,198.01,198.67,198.67,126100000,126100000,198.73
1985-11-20,198.67,199.2,198.52,198.99,198.99,105100000,105100000,198.9
1985-11-21,198.99,201.43,198.99,201.41,201.41,150300000,150300000,200.61
1985-11-22,201.41,202.01,201.05,201.52,201.52,133800000,133800000,201.53
1985-11-25,201.52,201.52,200.08,200.35,200.35,91710000,91710000,200.65
1985-11-26,200.35,201.16,200.11,200.67,200.67,123100000,123100000,200.65
1985-11-27,200.67,202.65,200.67,202.54,202.54,143700000,143700000,201.95
1985-11-29,202.54,203.4,201.92,202.17,202.17,84060000,84060000,202.5
1985-12-02,202.17,202.19,200.2,200.46,200.46,103500000,103500000,200.95
1985-12-03,200.46,200.98,200.1,200.86,200.86,109700000,109700000,200.65
1985-12-04,200.86,204.23,200.86,204.23,204.23,153200000,153200000,203.11
1985-12-05,204.23,205.86,203.79,203.88,203.88,181000000,181000000,204.51
1985-12-06,203.88,203.88,202.45,202.99,202.99,125500000,125500000,203.11
1985-12-09,202.99,204.65,202.98,204.25,204.25,144000000,144000000,203.96
1985-12-10,204.25,205.16,203.68,204.39,204.39,156500000,156500000,204.41
1985-12-11,204.39,206.68,204.17,206.31,206.31,178500000,178500000,205.72
1985-12-12,206.31,207.65,205.83,206.73,206.73,170500000,170500000,206.74
1985-12-13,206.73,210.31,206.73,209.94,209.94,177900000,177900000,208.99
1985-12-16,209.94,213.08,209.91,212.02,212.02,176000000,176000000,211.67
1985-12-17,212.02,212.45,210.58,210.65,210.65,155200000,155200000,211.23
1985-12-18,210.65,211.23,209.24,209.81,209.81,137900000,137900000,210.09
1985-12-19,209.81,210.13,209.25,210.02,210.02,130200000,130200000,209.8
1985-12-20,210.02,211.77,210.02,210.94,210.94,170300000,170300000,210.91
1985-12-23,210.57,210.94,208.44,208.57,208.57,107900000,107900000,209.32
1985-12-24,208.57,208.57,206.44,207.14,207.14,78300000,78300000,207.38
1985-12-26,207.14,207.76,207.05,207.65,207.65,62050000,62050000,207.49
1985-12-27,207.65,209.62,207.65,209.61,209.61,81560000,81560000,208.96
1985-12-30,209.61,210.7,209.17,210.68,210.68,91970000,91970000,210.18
1985-12-31,210.68,211.61,210.68,211.28,211.28,112700000,112700000,211.19
1986-01-02,211.28,211.28,208.93,209.59,209.59,98960000,98960000,209.93
1986-01-03,209.59,210.88,209.51,210.88,210.88,105000000,105000000,210.42
1986-01-06,210.88,210.98,209.93,210.65,210.65,99610000,99610000,210.52
1986-01-07,210.65,213.8,210.65,213.8,213.8,153000000,153000000,212.75
1986-01-08,213.8,214.57,207.49,207.97,207.97,180300000,180300000,210.01
1986-01-09,207.97,207.97,204.51,206.11,206.11,176500000,176500000,206.2
1986-01-10,206.11,207.33,205.52,205.96,205.96,122800000,122800000,206.27
1986-01-13,205.96,206.83,205.52,206.72,206.72,108700000,108700000,206.36
1986-01-14,206.72,207.37,206.06,206.64,206.64,113900000,113900000,206.69
1986-01-15,206.64,208.27,206.64,208.26,208.26,122400000,122400000,207.72
1986-01-16,208.26,209.18,207.61,209.17,209.17,130500000,130500000,208.65
1986-01-17,209.17,209.4,207.59,208.43,208.43,132100000,132100000,208.47
1986-01-20,208.43,208.43,206.62,207.53,207.53,85340000,85340000,207.53
1986-01-21,207.53,207.78,205.05,205.79,205.79,128300000,128300000,206.21
1986-01-22,205.79,206.03,203.41,203.49,203.49,131200000,131200000,204.31
1986-01-23,203.49,204.43,202.6,204.25,204.25,130300000,130300000,203.76
1986-01-24,204.25,206.43,204.25,206.43,206.43,128900000,128900000,205.7
1986-01-27,206.43,207.69,206.43,207.39,207.39,122900000,122900000,207.17
1986-01-28,207.42,209.82,207.4,209.81,209.81,145700000,145700000,209.01
1986-01-29,209.81,212.36,209.81,210.29,210.29,193800000,193800000,210.82
1986-01-30,210.29,211.54,209.15,209.33,209.33,125300000,125300000,210.01
1986-01-31,209.33,212.42,209.19,211.78,211.78,143500000,143500000,211.13
1986-02-03,211.78,214.18,211.6,213.96,213.96,145300000,145300000,213.25
1986-02-04,213.96,214.57,210.82,212.79,212.79,175700000,175700000,212.73
1986-02-05,212.84,213.03,211.21,212.96,212.96,134300000,134300000,212.4
1986-02-06,212.96,214.51,212.6,213.47,213.47,146100000,146100000,213.53
1986-02-07,213.47,215.27,211.13,214.56,214.56,144400000,144400000,213.65
1986-02-10,214.56,216.24,214.47,216.24,216.24,129900000,129900000,215.65
1986-02-11,216.24,216.67,215.54,215.92,215.92,141300000,141300000,216.04
1986-02-12,215.92,216.28,215.13,215.97,215.97,136400000,136400000,215.79
1986-02-13,215.97,217.41,215.38,217.4,217.4,136500000,136500000,216.73
1986-02-14,217.4,219.76,217.22,219.76,219.76,155600000,155600000,218.91
1986-02-18,219.76,222.45,219.26,222.45,222.45,160200000,160200000,221.39
1986-02-19,222.45,222.96,219.73,219.76,219.76,152000000,152000000,220.82
1986-02-20,219.76,222.22,219.22,222.22,222.22,139700000,139700000,221.22
1986-02-21,222.22,224.62,222.22,224.62,224.62,177600000,177600000,223.82
1986-02-24,224.58,225.29,223.31,224.34,224.34,144700000,144700000,224.31
1986-02-25,224.34,224.4,222.63,223.79,223.79,148000000,148000000,223.61
1986-02-26,223.72,224.59,223.15,224.04,224.04,158000000,158000000,223.93
1986-02-27,224.04,226.88,223.41,226.77,226.77,181700000,181700000,225.69
1986-02-28,226.77,227.92,225.42,226.92,226.92,191700000,191700000,226.75
1986-03-03,226.92,226.92,224.41,225.42,225.42,142700000,142700000,225.58
1986-03-04,225.42,227.33,223.94,224.38,224.38,174500000,174500000,225.22
1986-03-05,224.14,224.37,222.18,224.34,224.34,154600000,154600000,223.63
1986-03-06,224.39,225.5,224.13,225.13,225.13,159000000,159000000,224.92
1986-03-07,225.13,226.33,224.44,225.57,225.57,163200000,163200000,225.45
1986-03-10,225.57,226.98,225.36,226.58,226.58,129900000,129900000,226.31
1986-03-11,226.58,231.81,226.58,231.69,231.69,187300000,187300000,230.03
1986-03-12,231.69,234.7,231.68,232.54,232.54,210300000,210300000,232.97
1986-03-13,232.54,233.89,231.27,233.19,233.19,171500000,171500000,232.78
1986-03-14,233.19,236.55,232.58,236.55,236.55,181900000,181900000,235.23
1986-03-17,236.55,236.55,233.69,234.67,234.67,137500000,137500000,234.97
1986-03-18,234.67,236.52,234.14,235.78,235.78,148000000,148000000,235.48
1986-03-19,235.78,236.52,235.13,235.6,235.6,150000000,150000000,235.75
1986-03-20,235.6,237.09,235.6,236.54,236.54,148000000,148000000,236.41
1986-03-21,236.54,237.35,233.29,233.34,233.34,199100000,199100000,234.66
1986-03-24,233.34,235.33,232.92,235.33,235.33,143800000,143800000,234.53
1986-03-25,235.33,235.33,233.62,234.72,234.72,139300000,139300000,234.56
1986-03-26,234.72,237.79,234.71,237.3,237.3,161500000,161500000,236.6
1986-03-27,237.3,240.11,237.3,238.97,238.97,178100000,178100000,238.79
1986-03-31,238.97,239.86,238.08,238.9,238.9,134400000,134400000,238.95
1986-04-01,238.9,239.1,234.57,235.14,235.14,167400000,167400000,236.27
1986-04-02,235.14,235.71,233.4,235.71,235.71,145300000,145300000,234.94
1986-04-03,235.71,236.42,232.07,232.47,232.47,148200000,148200000,233.65
1986-04-04,232.47,232.56,228.32,228.69,228.69,147300000,147300000,229.86
1986-04-07,228.69,228.83,226.3,228.63,228.63,129800000,129800000,227.92
1986-04-08,228.63,233.7,228.63,233.52,233.52,146300000,146300000,231.95
1986-04-09,233.52,235.57,232.13,233.75,233.75,156300000,156300000,233.82
