date,open,high,low,close,adjClose,volume,unadjustedVolume,vwap
2021-09-17,34737.859375,34779.859375,34519.628906,34584.878906,34584.878906,560630000,560630000,34628.12
2021-09-20,34459.71875,34459.71875,33613.03125,33970.46875,33970.46875,435780000,435780000,34014.41
2021-09-21,34025.609375,34313.878906,33914.019531,33919.839844,33919.839844,306970000,306970000,34049.25
2021-09-22,34006.871094,34440.421875,34006.871094,34258.320313,34258.320313,296590000,296590000,34235.2
2021-09-23,34296.300781,34879.78125,34296.300781,34764.820313,34764.820313,283890000,283890000,34646.97
2021-09-24,34762.308594,34857.058594,34648.078125,34798.0,34798.0,254310000,254310000,34767.71
2021-09-27,34739.269531,35061.121094,34739.269531,34869.371094,34869.371094,289480000,289480000,34889.92
2021-09-28,34747.699219,34798.210938,34254.648438,34299.988281,34299.988281,379020000,379020000,34450.95
2021-09-29,34360.078125,34580.421875,34305.960938,34390.71875,34390.71875,290350000,290350000,34425.7
2021-09-30,34467.980469,34557.371094,33833.320313,33843.921875,33843.921875,354830000,354830000,34078.2
2021-10-01,33930.699219,34490.558594,33785.539063,34326.460938,34326.460938,427580000,427580000,34200.85
2021-10-04,34312.960938,34410.28125,33821.578125,34002.921875,34002.921875,396860000,396860000,34078.26
2021-10-05,34035.25,34490.949219,34035.25,34314.671875,34314.671875,311520000,311520000,34280.29
2021-10-06,34198.960938,34432.679688,33854.691406,34416.988281,34416.988281,322170000,322170000,34234.79
2021-10-07,34509.71875,34975.191406,34509.71875,34754.941406,34754.941406,273290000,273290000,34746.62
2021-10-08,34757.570313,34842.621094,34661.949219,34746.25,34746.25,238080000,238080000,34750.27
2021-10-11,34723.789063,34951.351563,34486.511719,34496.058594,34496.058594,256820000,256820000,34644.64
2021-10-12,34507.148438,34611.238281,34318.941406,34378.339844,34378.339844,319010000,319010000,34436.17
2021-10-13,34372.710938,34449.828125,34115.101563,34377.808594,34377.808594,316220000,316220000,34314.25
2021-10-14,34443.21875,34923.828125,34443.21875,34912.558594,34912.558594,338540000,338540000,34759.87
2021-10-15,35023.628906,35320.96875,35023.628906,35294.761719,35294.761719,327870000,327870000,35213.12
2021-10-18,35221.019531,35327.570313,35035.941406,35258.609375,35258.609375,312640000,312640000,35207.37
2021-10-19,35325.371094,35462.679688,35290.121094,35457.308594,35457.308594,278510000,278510000,35403.37
2021-10-20,35475.160156,35669.691406,35465.710938,35609.339844,35609.339844,265750000,265750000,35581.58
2021-10-21,35520.320313,35612.359375,35442.53125,35603.078125,35603.078125,298390000,298390000,35552.66
2021-10-22,35607.71875,35765.019531,35533.949219,35677.019531,35677.019531,346290000,346290000,35658.66
2021-10-25,35692.621094,35787.039063,35629.371094,35741.148438,35741.148438,267220000,267220000,35719.19
2021-10-26,35791.050781,35892.921875,35734.730469,35756.878906,35756.878906,321910000,321910000,35794.84
2021-10-27,35835.429688,35835.429688,35490.429688,35490.691406,35490.691406,354180000,354180000,35605.52
2021-10-28,35545.410156,35742.25,35545.410156,35730.480469,35730.480469,337400000,337400000,35672.71
2021-10-29,35712.28125,35852.53125,35633.199219,35819.558594,35819.558594,399400000,399400000,35768.43
2021-11-01,35833.648438,36009.738281,35797.96875,35913.839844,35913.839844,292880000,292880000,35907.18
2021-11-02,35935.109375,36088.808594,35884.128906,36052.628906,36052.628906,304510000,304510000,36008.52
2021-11-03,36059.089844,36178.511719,35891.730469,36157.578125,36157.578125,262540000,262540000,36075.94
2021-11-04,36107.460938,36168.03125,35986.480469,36124.230469,36124.230469,307640000,307640000,36092.91
2021-11-05,36268.75,36484.75,36190.199219,36327.949219,36327.949219,344600000,344600000,36334.3
2021-11-08,36416.460938,36565.730469,36334.421875,36432.21875,36432.21875,284400000,284400000,36444.12
2021-11-09,36404.53125,36416.980469,36173.070313,36319.980469,36319.980469,258020000,258020000,36303.34
2021-11-10,36299.25,36346.609375,36009.5,36079.941406,36079.941406,278390000,278390000,36145.35
2021-11-11,36038.78125,36108.171875,35915.269531,35921.230469,35921.230469,270320000,270320000,35981.56
2021-11-12,35963.78125,36147.628906,35934.589844,36100.308594,36100.308594,293180000,293180000,36060.84
2021-11-15,36128.828125,36236.070313,36031.78125,36087.449219,36087.449219,280660000,280660000,36118.43
2021-11-16,36076.179688,36316.609375,36076.179688,36142.21875,36142.21875,308290000,308290000,36178.34
2021-11-17,36159.699219,36159.699219,35909.480469,35931.050781,35931.050781,358310000,358310000,36000.08
2021-11-18,35901.691406,35952.628906,35654.390625,35870.949219,35870.949219,435080000,435080000,35825.99
2021-11-19,35879.089844,35879.089844,35555.371094,35601.980469,35601.980469,408840000,408840000,35678.81
2021-11-22,35631.410156,35929.660156,35615.550781,35619.25,35619.25,420810000,420810000,35721.49
2021-11-23,35619.921875,35841.519531,35542.871094,35813.800781,35813.800781,392520000,392520000,35732.73
2021-11-24,35752.308594,35825.46875,35591.03125,35804.378906,35804.378906,280960000,280960000,35740.29
2021-11-26,35366.691406,35366.691406,34749.800781,34899.339844,34899.339844,324580000,324580000,35005.28
2021-11-29,35017.710938,35287.910156,34895.890625,35135.941406,35135.941406,416040000,416040000,35106.58
2021-11-30,35056.988281,35056.988281,34424.441406,34483.71875,34483.71875,678800000,678800000,34655.05
2021-12-01,34678.941406,35004.640625,34006.980469,34022.039063,34022.039063,496000000,496000000,34344.55
2021-12-02,34076.25,34759.648438,34076.25,34639.789063,34639.789063,466900000,466900000,34491.9
2021-12-03,34692.78125,34801.308594,34264.570313,34580.078125,34580.078125,439550000,439550000,34548.65
2021-12-06,34633.429688,35356.75,34633.429688,35227.03125,35227.03125,416720000,416720000,35072.4
2021-12-07,35423.988281,35819.46875,35423.988281,35719.429688,35719.429688,474940000,474940000,35654.3
2021-12-08,35716.851563,35840.519531,35602.648438,35754.75,35754.75,387650000,387650000,35732.64
2021-12-09,35722.261719,35864.238281,35577.140625,35754.691406,35754.691406,353020000,353020000,35732.02
2021-12-10,35830.550781,35982.691406,35710.429688,35970.988281,35970.988281,361200000,361200000,35888.04
2021-12-13,35958.929688,35958.929688,35609.53125,35650.949219,35650.949219,441110000,441110000,35739.8
2021-12-14,35605.730469,35779.46875,35441.738281,35544.179688,35544.179688,440900000,440900000,35588.46
2021-12-15,35549.351563,35943.839844,35389.300781,35927.429688,35927.429688,424720000,424720000,35753.52
2021-12-16,36036.28125,36189.828125,35778.210938,35897.640625,35897.640625,473620000,473620000,35955.23
2021-12-17,35800.109375,35800.109375,35284.261719,35365.441406,35365.441406,750480000,750480000,35483.27
2021-12-20,35222.121094,35222.121094,34665.5,34932.160156,34932.160156,386590000,386590000,34939.93
2021-12-21,35069.5,35508.960938,35069.5,35492.699219,35492.699219,346080000,346080000,35357.05
2021-12-22,35491.710938,35764.671875,35433.128906,35753.890625,35753.890625,281930000,281930000,35650.56
2021-12-23,35782.421875,36060.988281,35782.421875,35950.558594,35950.558594,247420000,247420000,35931.32
2021-12-27,35954.480469,36306.609375,35954.480469,36302.378906,36302.378906,244350000,244350000,36187.82
2021-12-28,36302.988281,36527.261719,36302.988281,36398.210938,36398.210938,239090000,239090000,36409.49
2021-12-29,36421.140625,36571.550781,36396.191406,36488.628906,36488.628906,213480000,213480000,36485.46
2021-12-30,36522.480469,36679.441406,36372.128906,36398.078125,36398.078125,205620000,205620000,36483.22
2021-12-31,36385.851563,36484.941406,36303.96875,36338.300781,36338.300781,213200000,213200000,36375.74
2022-01-03,36321.589844,36595.820313,36246.449219,36585.058594,36585.058594,347930000,347930000,36475.78
2022-01-04,36636.0,36934.839844,36636.0,36799.648438,36799.648438,435080000,435080000,36790.16
2022-01-05,36722.601563,36952.648438,36400.390625,36407.109375,36407.109375,462040000,462040000,36586.72
2022-01-06,36409.050781,36464.191406,36200.679688,36236.46875,36236.46875,385890000,385890000,36300.45
2022-01-07,36249.589844,36382.839844,36111.53125,36231.660156,36231.660156,356110000,356110000,36242.01
2022-01-10,36175.210938,36175.210938,35639.910156,36068.871094,36068.871094,430680000,430680000,35961.33
2022-01-11,36058.851563,36271.46875,35769.378906,36252.019531,36252.019531,356850000,356850000,36097.62
2022-01-12,36336.160156,36453.488281,36168.148438,36290.320313,36290.320313,310180000,310180000,36303.99
2022-01-13,36312.488281,36513.878906,36044.21875,36113.621094,36113.621094,343640000,343640000,36223.91
2022-01-14,35996.429688,35996.429688,35641.488281,35911.808594,35911.808594,389200000,389200000,35849.91
2022-01-18,35661.761719,35661.761719,35262.019531,35368.46875,35368.46875,427260000,427260000,35430.75
2022-01-19,35412.300781,35547.828125,35015.488281,35028.648438,35028.648438,393080000,393080000,35197.32
2022-01-20,35102.660156,35490.199219,34670.121094,34715.390625,34715.390625,369070000,369070000,34958.57
2022-01-21,34701.691406,34896.671875,34229.550781,34265.371094,34265.371094,523880000,523880000,34463.86
2022-01-24,34070.609375,34420.988281,33150.328125,34364.5,34364.5,664010000,664010000,33978.61
2022-01-25,34186.640625,34591.039063,33545.519531,34297.730469,34297.730469,506430000,506430000,34144.76
2022-01-26,34520.820313,34815.671875,33876.480469,34168.089844,34168.089844,546330000,546330000,34286.75
2022-01-27,34261.75,34773.320313,34007.78125,34160.78125,34160.78125,527780000,527780000,34313.96
2022-01-28,34135.238281,34731.769531,33807.511719,34725.46875,34725.46875,568440000,568440000,34421.58
2022-01-31,34691.171875,35148.140625,34496.101563,35131.859375,35131.859375,468070000,468070000,34925.37
2022-02-01,35151.46875,35441.089844,34977.949219,35405.238281,35405.238281,386080000,386080000,35274.76
2022-02-02,35378.191406,35679.199219,35290.121094,35629.328125,35629.328125,359540000,359540000,35532.88
2022-02-03,35520.078125,35535.941406,35071.058594,35111.160156,35111.160156,381020000,381020000,35239.39
2022-02-04,35095.738281,35333.550781,34799.078125,35089.738281,35089.738281,349880000,349880000,35074.12
2022-02-07,35108.378906,35325.011719,34993.980469,35091.128906,35091.128906,328910000,328910000,35136.71
2022-02-08,35160.679688,35544.890625,35090.421875,35462.78125,35462.78125,319190000,319190000,35366.03
2022-02-09,35614.898438,35824.28125,35614.898438,35768.058594,35768.058594,333610000,333610000,35735.75
2022-02-10,35630.808594,35800.238281,35100.71875,35241.589844,35241.589844,411620000,411620000,35380.85
2022-02-11,35267.890625,35431.148438,34620.519531,34738.058594,34738.058594,398860000,398860000,34929.91
2022-02-14,34694.5,34744.558594,34304.28125,34566.171875,34566.171875,370320000,370320000,34538.34
2022-02-15,34686.191406,35047.789063,34686.191406,34988.839844,34988.839844,305670000,305670000,34907.61
2022-02-16,34951.828125,35042.089844,34642.640625,34934.269531,34934.269531,294410000,294410000,34873.0
2022-02-17,34858.46875,34858.46875,34246.230469,34312.03125,34312.03125,348720000,348720000,34472.24
2022-02-18,34310.449219,34423.578125,33976.179688,34079.179688,34079.179688,414080000,414080000,34159.65
2022-02-22,33974.089844,34024.738281,33364.289063,33596.609375,33596.609375,432090000,432090000,33661.88
2022-02-23,33680.96875,33832.589844,33084.898438,33131.761719,33131.761719,370600000,370600000,33349.75
2022-02-24,32830.328125,33269.339844,32272.640625,33223.828125,33223.828125,590850000,590850000,32921.94
2022-02-25,33277.21875,34095.738281,33277.21875,34058.75,34058.75,417630000,417630000,33810.57
2022-02-28,33870.621094,33963.628906,33469.308594,33892.601563,33892.601563,443460000,443460000,33775.18
2022-03-01,33813.480469,33870.140625,33107.671875,33294.949219,33294.949219,438730000,438730000,33424.25
2022-03-02,33379.511719,34013.671875,33379.511719,33891.351563,33891.351563,400920000,400920000,33761.51
2022-03-03,33972.871094,34179.070313,33641.53125,33794.660156,33794.660156,369740000,369740000,33871.75
2022-03-04,33655.429688,33655.429688,33254.121094,33614.800781,33614.800781,408390000,408390000,33508.12
2022-03-07,33579.75,33579.75,32806.148438,32817.378906,32817.378906,488400000,488400000,33067.76
2022-03-08,32885.171875,33402.980469,32578.730469,32632.640625,32632.640625,553750000,553750000,32871.45
2022-03-09,32860.421875,33457.28125,32860.421875,33286.25,33286.25,418670000,418670000,33201.32
2022-03-10,33106.769531,33236.589844,32819.761719,33174.070313,33174.070313,399480000,399480000,33076.81
2022-03-11,33279.71875,33515.609375,32911.890625,32944.191406,32944.191406,369480000,369480000,33123.9
2022-03-14,33000.371094,33395.589844,32818.160156,32945.238281,32945.238281,394940000,394940000,33053.0
2022-03-15,32989.269531,33620.839844,32989.269531,33544.339844,33544.339844,388810000,388810000,33384.82
2022-03-16,33653.929688,34075.941406,33391.238281,34063.101563,34063.101563,427400000,427400000,33843.43
2022-03-17,33995.390625,34483.921875,33896.058594,34480.761719,34480.761719,339470000,339470000,34286.91
2022-03-18,34466.71875,34755.199219,34279.828125,34754.929688,34754.929688,615420000,615420000,34596.65
2022-03-21,34669.851563,34808.28125,34341.808594,34552.988281,34552.988281,408490000,408490000,34567.69
2022-03-22,34583.238281,34882.03125,34583.238281,34807.460938,34807.460938,368550000,368550000,34757.58
2022-03-23,34748.839844,34748.839844,34352.960938,34358.5,34358.5,347880000,347880000,34486.77
2022-03-24,34406.808594,34713.558594,34355.421875,34707.941406,34707.941406,324870000,324870000,34592.31
2022-03-25,34702.390625,34942.699219,34631.519531,34861.238281,34861.238281,285440000,285440000,34811.82
2022-03-28,34833.03125,34957.929688,34552.230469,34955.890625,34955.890625,299790000,299790000,34822.02
2022-03-29,35114.351563,35372.261719,35030.070313,35294.191406,35294.191406,355050000,355050000,35232.17
2022-03-30,35273.628906,35361.359375,35058.578125,35228.808594,35228.808594,317320000,317320000,35216.25
2022-03-31,35201.519531,35201.519531,34677.988281,34678.351563,34678.351563,433400000,433400000,34852.62
2022-04-01,34740.890625,34847.910156,34538.25,34818.269531,34818.269531,340400000,340400000,34734.81
2022-04-04,34799.980469,34940.78125,34615.378906,34921.878906,34921.878906,316570000,316570000,34826.01
2022-04-05,34876.328125,35112.210938,34566.039063,34641.179688,34641.179688,304010000,304010000,34773.14
2022-04-06,34520.339844,34609.839844,34277.171875,34496.511719,34496.511719,386250000,386250000,34461.17
2022-04-07,34439.238281,34705.828125,34190.949219,34583.570313,34583.570313,319870000,319870000,34493.45
2022-04-08,34569.238281,34908.460938,34470.191406,34721.121094,34721.121094,301750000,301750000,34699.92
2022-04-11,34630.269531,34701.339844,34272.289063,34308.078125,34308.078125,333290000,333290000,34427.24
2022-04-12,34412.511719,34669.96875,34102.808594,34220.359375,34220.359375,333510000,333510000,34331.05
2022-04-13,34166.640625,34598.359375,34140.640625,34564.589844,34564.589844,313630000,313630000,34434.53
2022-04-14,34628.460938,34889.171875,34437.5,34451.230469,34451.230469,353680000,353680000,34592.63
2022-04-18,34411.488281,34618.289063,34279.078125,34411.691406,34411.691406,264110000,264110000,34436.35
2022-04-19,34394.621094,34983.109375,34394.621094,34911.199219,34911.199219,296350000,296350000,34762.98
2022-04-20,34962.671875,35315.398438,34962.671875,35160.789063,35160.789063,337620000,337620000,35146.29
2022-04-21,35258.800781,35492.21875,34723.820313,34792.761719,34792.761719,366390000,366390000,35002.93
2022-04-22,34727.378906,34727.378906,33773.390625,33811.398438,33811.398438,373280000,373280000,34104.06
2022-04-25,33731.648438,34106.011719,33323.371094,34049.460938,34049.460938,416900000,416900000,33826.28
2022-04-26,33907.488281,33909.511719,33230.949219,33240.179688,33240.179688,400020000,400020000,33460.21
2022-04-27,33450.921875,33697.179688,33108.890625,33301.929688,33301.929688,447230000,447230000,33369.33
2022-04-28,33425.960938,34054.789063,33248.460938,33916.390625,33916.390625,440380000,440380000,33739.88
2022-04-29,33787.011719,33919.589844,32913.148438,32977.210938,32977.210938,501560000,501560000,33269.98
2022-05-02,32978.488281,33224.949219,32449.869141,33061.5,33061.5,453390000,453390000,32912.11
2022-05-03,33086.089844,33341.578125,32914.75,33128.789063,33128.789063,364420000,364420000,33128.37
2022-05-04,33171.800781,34117.738281,33021.839844,34061.058594,34061.058594,411060000,411060000,33733.55
2022-05-05,33854.171875,33854.171875,32685.099609,32997.96875,32997.96875,448420000,448420000,33179.08
2022-05-06,32773.878906,33055.839844,32474.689453,32899.371094,32899.371094,416520000,416520000,32809.97
2022-05-09,32685.169922,32685.169922,32121.980469,32245.699219,32245.699219,470770000,470770000,32350.95
2022-05-10,32504.089844,32752.169922,31887.890625,32160.740234,32160.740234,439290000,439290000,32266.93
2022-05-11,32123.240234,32584.019531,31798.859375,31834.109375,31834.109375,458460000,458460000,32072.33
2022-05-12,31699.039063,31914.460938,31228.220703,31730.300781,31730.300781,544240000,544240000,31624.33
2022-05-13,31963.859375,32276.050781,31862.789063,32196.660156,32196.660156,388520000,388520000,32111.83
2022-05-16,32152.150391,32514.019531,31928.179688,32223.419922,32223.419922,330030000,330030000,32221.87
2022-05-17,32427.0,32689.140625,32308.150391,32654.589844,32654.589844,389310000,389310000,32550.63
2022-05-18,32468.669922,32468.669922,31393.949219,31490.070313,31490.070313,465060000,465060000,31784.23
2022-05-19,31262.619141,31569.130859,31016.410156,31253.130859,31253.130859,517190000,517190000,31279.56
2022-05-20,31426.939453,31515.779297,30635.759766,31261.900391,31261.900391,495510000,495510000,31137.81
2022-05-23,31395.890625,31968.419922,31395.890625,31880.240234,31880.240234,402010000,402010000,31748.18
2022-05-24,31717.609375,32014.859375,31365.589844,31928.619141,31928.619141,382950000,382950000,31769.69
2022-05-25,31816.310547,32254.439453,31754.330078,32120.279297,32120.279297,343460000,343460000,32043.02
2022-05-26,32248.169922,32774.140625,32248.169922,32637.189453,32637.189453,351220000,351220000,32553.17
2022-05-27,32735.089844,33213.621094,32682.009766,33212.960938,33212.960938,328770000,328770000,33036.2
2022-05-31,33160.589844,33240.21875,32752.339844,32990.121094,32990.121094,533560000,533560000,32994.23
2022-06-01,33156.308594,33272.339844,32584.759766,32813.230469,32813.230469,338210000,338210000,32890.11
2022-06-02,32809.011719,33248.609375,32509.429688,33248.28125,33248.28125,333210000,333210000,33002.11
2022-06-03,32986.320313,33135.609375,32839.210938,32899.699219,32899.699219,298570000,298570000,32958.17
2022-06-06,33032.039063,33235.371094,32819.5,32915.78125,32915.78125,253010000,253010000,32990.22
2022-06-07,32783.03125,33207.449219,32641.849609,33180.140625,33180.140625,270750000,270750000,33009.81
2022-06-08,33087.070313,33156.5,32824.371094,32910.898438,32910.898438,270470000,270470000,32963.92
2022-06-09,32828.621094,32956.730469,32267.779297,32272.789063,32272.789063,289710000,289710000,32499.1
2022-06-10,32053.519531,32053.519531,31387.839844,31392.789063,31392.789063,362300000,362300000,31611.38
2022-06-13,31144.910156,31144.910156,30373.720703,30516.740234,30516.740234,472290000,472290000,30678.46
2022-06-14,30592.339844,30690.800781,30144.230469,30364.830078,30364.830078,366800000,366800000,30399.95
2022-06-15,30570.5,31011.970703,30185.080078,30668.529297,30668.529297,392670000,392670000,30621.86
2022-06-16,30305.740234,30305.740234,29740.349609,29927.070313,29927.070313,442910000,442910000,29991.05
2022-06-17,29912.699219,30167.519531,29653.289063,29888.779297,29888.779297,692830000,692830000,29903.2
2022-06-21,30074.689453,30653.980469,30074.689453,30530.25,30530.25,376900000,376900000,30419.64
2022-06-22,30352.570313,30777.919922,30166.009766,30483.130859,30483.130859,343490000,343490000,30475.69
2022-06-23,30570.330078,30715.630859,30293.400391,30677.359375,30677.359375,361420000,361420000,30562.13
2022-06-24,30846.939453,31517.289063,30846.939453,31500.679688,31500.679688,465480000,465480000,31288.3
2022-06-27,31533.599609,31598.589844,31351.369141,31438.259766,31438.259766,309910000,309910000,31462.74
2022-06-28,31549.050781,31885.089844,30934.330078,30946.990234,30946.990234,350780000,350780000,31255.47
2022-06-29,31067.410156,31152.960938,30894.529297,31029.310547,31029.310547,269390000,269390000,31025.6
2022-06-30,30790.0,30979.849609,30431.869141,30775.429688,30775.429688,394070000,394070000,30729.05
2022-07-01,30737.769531,31139.349609,30487.789063,31097.259766,31097.259766,310440000,310440000,30908.13
2022-07-05,30903.119141,30971.740234,30355.119141,30967.820313,30967.820313,323080000,323080000,30764.89
2022-07-06,30957.300781,31224.689453,30794.839844,31037.679688,31037.679688,289800000,289800000,31019.07
2022-07-07,31190.650391,31421.839844,31154.640625,31384.550781,31384.550781,296620000,296620000,31320.34
2022-07-08,31348.429688,31511.460938,31212.449219,31338.150391,31338.150391,238120000,238120000,31354.02
2022-07-11,31277.980469,31367.550781,31114.400391,31173.839844,31173.839844,245020000,245020000,31218.6
2022-07-12,31113.310547,31346.099609,30860.509766,30981.330078,30981.330078,324190000,324190000,31062.65
2022-07-13,30743.630859,30979.169922,30514.609375,30772.789063,30772.789063,291830000,291830000,30755.52
2022-07-14,30451.800781,30680.119141,30143.929688,30630.169922,30630.169922,325130000,325130000,30484.74
2022-07-15,30775.369141,31288.259766,30775.369141,31288.259766,31288.259766,321570000,321570000,31117.3
2022-07-18,31475.980469,31644.679688,30982.970703,31072.609375,31072.609375,309960000,309960000,31233.42
2022-07-19,31165.910156,31842.25,31165.910156,31827.050781,31827.050781,378720000,378720000,31611.74
2022-07-20,31829.990234,31944.449219,31646.949219,31874.839844,31874.839844,313520000,313520000,31822.08
2022-07-21,31826.490234,32040.630859,31534.080078,32036.900391,32036.900391,302320000,302320000,31870.54
2022-07-22,32167.919922,32219.25,31731.470703,31899.289063,31899.289063,319880000,319880000,31950.0
2022-07-25,31950.929688,32029.029297,31821.669922,31990.039063,31990.039063,255450000,255450000,31946.91
2022-07-26,31950.039063,31950.039063,31705.359375,31761.539063,31761.539063,324930000,324930000,31805.65
2022-07-27,31865.050781,32336.230469,31799.429688,32197.589844,32197.589844,365480000,365480000,32111.08
2022-07-28,32197.619141,32609.539063,31982.609375,32529.630859,32529.630859,331110000,331110000,32373.93
2022-07-29,32515.619141,32910.179688,32493.019531,32845.128906,32845.128906,487360000,487360000,32749.44
2022-08-01,32755.710938,32972.03125,32640.789063,32798.398438,32798.398438,321180000,321180000,32803.74
2022-08-02,32691.289063,32772.929688,32387.119141,32396.169922,32396.169922,316740000,316740000,32518.74
2022-08-03,32514.210938,32912.738281,32514.210938,32812.5,32812.5,342160000,342160000,32746.48
2022-08-04,32805.691406,32829.21875,32652.630859,32726.820313,32726.820313,315590000,315590000,32736.22
2022-08-05,32593.900391,32814.609375,32489.619141,32803.46875,32803.46875,273010000,273010000,32702.57
2022-08-08,32877.359375,33109.960938,32769.101563,32832.539063,32832.539063,275350000,275350000,32903.87
2022-08-09,32807.359375,32877.53125,32702.660156,32774.410156,32774.410156,281080000,281080000,32784.87
2022-08-10,33130.628906,33364.410156,33130.628906,33309.511719,33309.511719,311740000,311740000,33268.18
2022-08-11,33451.511719,33651.800781,33289.828125,33336.671875,33336.671875,308030000,308030000,33426.1
2022-08-12,33430.71875,33767.089844,33398.320313,33761.050781,33761.050781,299140000,299140000,33642.15
2022-08-15,33710.699219,33954.710938,33582.960938,33912.441406,33912.441406,262670000,262670000,33816.7
2022-08-16,33924.351563,34281.359375,33852.570313,34152.011719,34152.011719,288670000,288670000,34095.31
2022-08-17,34029.550781,34161.011719,33828.410156,33980.320313,33980.320313,281390000,281390000,33989.91
2022-08-18,33981.859375,34043.828125,33844.460938,33999.039063,33999.039063,282550000,282550000,33962.44
2022-08-19,33904.691406,33904.691406,33627.089844,33706.738281,33706.738281,293990000,293990000,33746.17
2022-08-22,33586.589844,33586.589844,33007.628906,33063.609375,33063.609375,308900000,308900000,33219.28
2022-08-23,33033.519531,33138.261719,32858.890625,32909.589844,32909.589844,251870000,251870000,32968.91
2022-08-24,32899.011719,33095.5,32828.558594,32969.230469,32969.230469,256900000,256900000,32964.43
2022-08-25,33029.269531,33306.089844,32889.851563,33291.78125,33291.78125,308530000,308530000,33162.57
2022-08-26,33293.429688,33364.699219,32278.220703,32283.400391,32283.400391,352850000,352850000,32642.11
2022-08-29,32188.0,32325.160156,31972.789063,32098.990234,32098.990234,317820000,317820000,32132.31
2022-08-30,32163.839844,32205.660156,31647.220703,31790.869141,31790.869141,317150000,317150000,31881.25
2022-08-31,31827.150391,31966.039063,31509.589844,31510.429688,31510.429688,392780000,392780000,31662.02
2022-09-01,31454.580078,31677.509766,31219.75,31656.419922,31656.419922,339360000,339360000,31517.89
2022-09-02,31848.5,32026.900391,31182.089844,31318.439453,31318.439453,306180000,306180000,31509.14
2022-09-06,31343.789063,31463.890625,31048.460938,31145.300781,31145.300781,347320000,347320000,31219.22
2022-09-07,31145.630859,31644.339844,31095.210938,31581.279297,31581.279297,345080000,345080000,31440.28
2022-09-08,31481.949219,31783.369141,31321.5,31774.519531,31774.519531,344340000,344340000,31626.46
2022-09-09,31876.220703,32227.740234,31876.220703,32151.710938,32151.710938,310980000,310980000,32085.22
2022-09-12,32159.490234,32504.039063,32159.490234,32381.339844,32381.339844,339250000,339250000,32348.29
2022-09-13,32006.5,32006.5,31018.539063,31104.970703,31104.970703,428930000,428930000,31376.67
2022-09-14,31141.019531,31276.820313,30885.019531,31135.089844,31135.089844,348670000,348670000,31098.98
2022-09-15,31124.679688,31277.689453,30882.080078,30961.820313,30961.820313,345500000,345500000,31040.53
2022-09-16,30866.609375,30866.609375,30550.080078,30822.419922,30822.419922,627920000,627920000,30746.37
2022-09-19,30722.859375,31026.890625,30559.369141,31019.679688,31019.679688,291200000,291200000,30868.65
2022-09-20,30888.529297,30888.529297,30465.910156,30706.230469,30706.230469,317970000,317970000,30686.89
2022-09-21,30819.390625,31020.789063,30181.990234,30183.779297,30183.779297,354960000,354960000,30462.19
2022-09-22,30204.519531,30302.279297,29994.529297,30076.679688,30076.679688,335270000,335270000,30124.5
2022-09-23,29955.650391,29955.650391,29250.470703,29590.410156,29590.410156,388200000,388200000,29598.84
2022-09-26,29536.839844,29630.769531,29161.119141,29260.810547,29260.810547,369450000,369450000,29350.9
2022-09-27,29419.880859,29659.119141,28958.220703,29134.990234,29134.990234,355460000,355460000,29250.78
2022-09-28,29198.919922,29811.779297,29114.970703,29683.740234,29683.740234,436040000,436040000,29536.83
2022-09-29,29513.730469,29513.730469,28997.339844,29225.609375,29225.609375,388820000,388820000,29245.56
2022-09-30,29123.029297,29355.779297,28715.849609,28725.509766,28725.509766,464260000,464260000,28932.38
2022-10-03,28855.25,29647.789063,28855.25,29490.890625,29490.890625,397830000,397830000,29331.31
2022-10-04,29826.669922,30325.050781,29826.669922,30316.320313,30316.320313,375640000,375640000,30156.01
2022-10-05,30078.359375,30454.460938,29886.439453,30273.869141,30273.869141,290610000,290610000,30204.92
2022-10-06,30206.130859,30329.609375,29859.339844,29926.939453,29926.939453,306840000,306840000,30038.63
2022-10-07,29685.269531,29685.269531,29142.660156,29296.789063,29296.789063,367950000,367950000,29374.91
2022-10-10,29419.089844,29485.820313,29010.410156,29202.880859,29202.880859,315410000,315410000,29233.04
2022-10-11,29085.199219,29608.419922,29074.230469,29239.189453,29239.189453,352920000,352920000,29307.28
2022-10-12,29233.060547,29455.119141,29136.029297,29210.849609,29210.849609,304420000,304420000,29267.33
2022-10-13,28755.830078,30168.539063,28660.939453,30038.720703,30038.720703,470260000,470260000,29622.73
2022-10-14,30192.210938,30428.820313,29614.300781,29634.830078,29634.830078,379090000,379090000,29892.65
2022-10-17,30059.580078,30311.949219,29997.619141,30185.820313,30185.820313,369820000,369820000,30165.13
2022-10-18,30697.519531,30837.900391,30301.830078,30523.800781,30523.800781,387130000,387130000,30554.51
2022-10-19,30439.039063,30662.109375,30226.900391,30423.810547,30423.810547,314030000,314030000,30437.61
2022-10-20,30411.919922,30822.960938,30265.199219,30333.589844,30333.589844,333190000,333190000,30473.92
2022-10-21,30291.179688,31119.269531,30206.279297,31082.560547,31082.560547,418190000,418190000,30802.7
2022-10-24,31187.320313,31603.630859,31161.410156,31499.619141,31499.619141,345040000,345040000,31421.55
2022-10-25,31463.650391,31876.150391,31423.529297,31836.740234,31836.740234,336930000,336930000,31712.14
2022-10-26,31738.439453,32172.419922,31738.439453,31839.109375,31839.109375,430400000,430400000,31916.66
